OBJECTID,UNIT,SHORE_LEN,HABITAT,KM,SIDE,UNPADDED_STATION_ID,UP_KM,DOWN_KM,LON_SH_ST,LAT_SH_ST,LON_SH_EN,LAT_SH_EN,LON_CL_ST,LAT_CL_ST,LON_CL_EN,LAT_CL_EN,STATION_TYPE,AGF_LEGACY_NAME,SHAPE,STATION_ID,UP_RM,DOWN_RM,RIVER_CODE
122,MIDDLE,163.6211933,SB,9.65,L,COR9.65L,9.6,9.7,-111.5228365,36.88573661,-111.5210337,36.8859345,-111.5228062,36.88516148,-111.5210942,36.88517676,19, ,122,COR009.650L,-9.87,-9.808,COR
123,UPPER,143.1815314,TA,9,R,COR9R,9,9.1,-111.5295137,36.88563996,-111.5285075,36.88473774,-111.5292443,36.88585002,-111.5282202,36.88515627,17,G6,123,COR009.000R,-10.243,-10.181,COR
124,MIDDLE,163.6211933,SB,9.95,L,COR9.95L,9.9,10,-111.5192998,36.88573241,-111.5177406,36.88505137,-111.5196017,36.88494237,-111.5181573,36.88446377,19, ,124,COR009.950L,-9.683,-9.621,COR
125,MIDDLE,163.6211933,SB,9.5,L,COR9.5L,9.4,9.6,-111.5246357,36.88571844,-111.5228365,36.88573661,-111.5245039,36.88515003,-111.5228062,36.88516148,19, ,125,COR009.500L,-9.994,-9.87,COR
126,MIDDLE,163.6211933,SB,9.35,L,COR9.35L,9.2,9.4,-111.5263995,36.88537824,-111.5246357,36.88571844,-111.5264683,36.88486737,-111.5245039,36.88515003,19, ,126,COR009.350L,-10.118,-9.994,COR
127,MIDDLE,163.6211932,SB,9.15,L,COR9.15L,9.1,9.2,-111.5281201,36.88562334,-111.5263995,36.88537824,-111.5284281,36.88527479,-111.5264683,36.88486737,19, ,127,COR009.150L,-10.181,-10.118,COR
128,MIDDLE,180,CB,9.5,C,COR9.5C,9.3,9.6,-111.524761,36.884682,-111.5219505,36.88337343,-111.5255,36.88483,-111.5219257,36.88518854,19, ,128,COR009.500C,-10.056,-9.87,COR
129,MIDDLE,163.3011337,CB,9.75,C,COR9.75C,9.7,9.9,-111.522,36.883,-111.5202257,36.88329971,-111.52193,36.88519,-111.519604,36.884943,19, ,129,COR009.750C,-9.808,-9.683,COR
130,MIDDLE,154.9426032,TA,9.15,R,COR9.15R,9.1,9.2,-111.5285075,36.88473774,-111.5268761,36.88431378,-111.5282202,36.88515627,-111.5267976,36.88489602,19, ,130,COR009.150R,-10.181,-10.118,COR
131,MIDDLE,163.9412528,SB,10.1,L,COR10.1L,10,10.2,-111.5177406,36.88505137,-111.5161571,36.88432399,-111.5181573,36.88446377,-111.516798,36.88364954,19, ,131,COR010.100L,-9.621,-9.497,COR
132,MIDDLE,159.0489372,CB,9.95,R,COR9.95R,9.9,10.1,-111.5202257,36.88329971,-111.5184714,36.88340612,-111.5195982,36.8849415,-111.5177224,36.88424976,19, ,132,COR009.950R,-9.683,-9.559,COR
133,MIDDLE,154.9426033,TA,9.3,R,COR9.3R,9.2,9.3,-111.5268761,36.88431378,-111.5253155,36.88377175,-111.5267976,36.88489602,-111.5255041,36.88483103,19, ,133,COR009.300R,-10.118,-10.056,COR
134,MIDDLE,154.9426032,CB,9.4,R,COR9.4R,9.3,9.5,-111.5253155,36.88377175,-111.523656,36.88359532,-111.5255041,36.88483103,-111.5235758,36.88516157,19, ,134,COR009.400R,-10.056,-9.932,COR
135,MIDDLE,928.573848,CB,9.6,C,COR9.6C,9.4,9.8,-111.524688,36.884336,-111.519984,36.883967,-111.524767,36.884784,-111.519825,36.88441,19, ,135,COR009.600C,-9.994,-9.746,COR
136,MIDDLE,159.9351502,TA,10.2,L,COR10.2L,10.2,10.3,-111.5161571,36.88432399,-111.5151268,36.88324463,-111.516798,36.88364954,-111.5156984,36.88278979,19, ,136,COR010.200L,-9.497,-9.435,COR
137,MIDDLE,158.0778075,CB,10.15,R,COR10.15R,10.1,10.2,-111.5184714,36.88340612,-111.5168099,36.88294052,-111.5177224,36.88424976,-111.516279,36.88330187,19, ,137,COR010.150R,-9.559,-9.497,COR
138,MIDDLE,154.9426033,CB,9.55,R,COR9.55R,9.5,9.7,-111.523656,36.88359532,-111.5219505,36.88337343,-111.5235758,36.88516157,-111.5219257,36.88518854,19, ,138,COR009.550R,-9.932,-9.808,COR
139,MIDDLE,154.9426032,CB,9.7,R,COR9.7R,9.7,9.9,-111.5219505,36.88337343,-111.5202257,36.88329971,-111.5219257,36.88518854,-111.5195982,36.8849415,19, ,139,COR009.700R,-9.808,-9.683,COR
140,MIDDLE,159.0489371,CB,10.3,R,COR10.3R,10.2,10.4,-111.5168099,36.88294052,-111.5155294,36.88196461,-111.516279,36.88330187,-111.5150985,36.88226494,19, ,140,COR010.300R,-9.497,-9.373,COR
141,MIDDLE,159.9676817,TA,10.35,L,COR10.35L,10.3,10.4,-111.5151268,36.88324463,-111.5142391,36.88205538,-111.5156984,36.88278979,-111.5145935,36.88182734,19, ,141,COR010.350L,-9.435,-9.373,COR
142,MIDDLE,159.0489371,CB,10.45,R,COR10.45R,10.4,10.6,-111.5155294,36.88196461,-111.5146142,36.88076086,-111.5150985,36.88226494,-111.5139844,36.88079361,19, ,142,COR010.450R,-9.373,-9.248,COR
143,MIDDLE,159.9676817,TA,10.5,L,COR10.5L,10.4,10.6,-111.5142391,36.88205538,-111.5133909,36.88090621,-111.5145935,36.88182734,-111.5139885,36.8808451,19, ,143,COR010.500L,-9.373,-9.248,COR
144,MIDDLE,159.9676817,TA,10.6,L,COR10.6L,10.6,10.7,-111.5133909,36.88090621,-111.5136643,36.87955101,-111.5139885,36.8808451,-111.5141541,36.87964964,19, ,144,COR010.600L,-9.248,-9.186,COR
145,MIDDLE,160.0200668,CB,10.65,R,COR10.65R,10.6,10.8,-111.5146142,36.88076086,-111.5148812,36.879398,-111.5139844,36.88079361,-111.5144956,36.87911753,19, ,145,COR010.650R,-9.248,-9.124,COR
146,MIDDLE,155.1954146,TA,12.7,R,COR12.7R,12.6,12.8,-111.5338158,36.88017295,-111.5355234,36.88001988,-111.5338177,36.87979234,-111.5354849,36.87967019,19, ,146,COR012.700R,-8.006,-7.881,COR
147,MIDDLE,155.1954146,TA,12.55,R,COR12.55R,12.5,12.6,-111.5321807,36.87992806,-111.5338158,36.88017295,-111.5323029,36.87956098,-111.5338177,36.87979234,19, ,147,COR012.550R,-8.068,-8.006,COR
148,MIDDLE,155.1954146,TA,12.85,R,COR12.85R,12.8,12.9,-111.5355234,36.88001988,-111.5371017,36.87961185,-111.5354849,36.87967019,-111.5369961,36.87934539,19, ,148,COR012.850R,-7.881,-7.819,COR
149,MIDDLE,155.1954146,TA,12.4,R,COR12.4R,12.3,12.5,-111.5304931,36.87978064,-111.5321807,36.87992806,-111.5305268,36.87946115,-111.5323029,36.87956098,19, ,149,COR012.400R,-8.192,-8.068,COR
150,MIDDLE,154.3749705,TA,12.25,R,COR12.25R,12.2,12.3,-111.528804,36.87978103,-111.5304931,36.87978064,-111.5289774,36.87925591,-111.5305268,36.87946115,19, ,150,COR012.250R,-8.254,-8.192,COR
151,MIDDLE,145.6024171,SB,12.1,R,COR12.1R,12.1,12.2,-111.5273143,36.87926605,-111.528804,36.87978103,-111.5276998,36.878797,-111.5289774,36.87925591,19, ,151,COR012.100R,-8.316,-8.254,COR
152,MIDDLE,159.4881827,TA,12.7,L,COR12.7L,12.6,12.8,-111.5338476,36.87930602,-111.5355576,36.87930445,-111.5338452,36.87979243,-111.5356609,36.87964213,19, ,152,COR012.700L,-8.006,-7.881,COR
153,MIDDLE,159.4832656,TA,12.55,L,COR12.55L,12.5,12.6,-111.532255,36.87902902,-111.5338476,36.87930602,-111.532131,36.87952402,-111.5338452,36.87979243,19, ,153,COR012.550L,-8.068,-8.006,COR
154,MIDDLE,160.9206658,TA,10.75,L,COR10.75L,10.7,10.8,-111.5136643,36.87955101,-111.5145691,36.87837635,-111.5141541,36.87964964,-111.5149649,36.87867864,19, ,154,COR010.750L,-9.186,-9.124,COR
155,MIDDLE,159.4832655,TA,12.85,L,COR12.85L,12.8,12.9,-111.5355576,36.87930445,-111.5371443,36.87892092,-111.5356609,36.87964213,-111.53727,36.87927971,19, ,155,COR012.850L,-7.881,-7.819,COR
156,MIDDLE,156.0158588,TA,13,R,COR13R,12.9,13.1,-111.5371017,36.87961185,-111.5387367,36.8793929,-111.5369961,36.87934539,-111.5385927,36.87898193,19, ,156,COR013.000R,-7.819,-7.695,COR
157,MIDDLE,142.9810468,CB,12.4,L,COR12.4L,12.3,12.5,-111.5306722,36.87913472,-111.532255,36.87902902,-111.5306369,36.87946865,-111.532131,36.87952402,19, ,157,COR012.400L,-8.192,-8.068,COR
158,MIDDLE,142.9810467,CB,12.25,L,COR12.25L,12.2,12.3,-111.5291251,36.87883136,-111.5306722,36.87913472,-111.5289844,36.87925741,-111.5306369,36.87946865,19, ,158,COR012.250L,-8.254,-8.192,COR
159,MIDDLE,216.0111243,SB,10.85,R,COR10.85R,10.8,11,-111.5148812,36.879398,-111.5167721,36.87837328,-111.5144956,36.87911753,-111.5165061,36.87782966,19, ,159,COR010.850R,-9.124,-9,COR
160,MIDDLE,154.8608901,CL,13.15,R,COR13.15R,13.1,13.2,-111.5387367,36.8793929,-111.5404188,36.87916226,-111.5385927,36.87898193,-111.5402734,36.87863357,19, ,160,COR013.150R,-7.695,-7.633,COR
161,MIDDLE,145.6024172,SB,12,R,COR12R,11.9,12.1,-111.5258578,36.87867533,-111.5273143,36.87926605,-111.526106,36.87821994,-111.5276998,36.878797,19, ,161,COR012.000R,-8.441,-8.316,COR
162,MIDDLE,142.9810467,CB,12.1,L,COR12.1L,12.1,12.2,-111.5288798,36.87831728,-111.5291251,36.87883136,-111.5277833,36.87884126,-111.5289844,36.87925741,19, ,162,COR012.100L,-8.316,-8.254,COR
163,MIDDLE,159.4783485,TA,13,L,COR13L,12.9,13.1,-111.5371443,36.87892092,-111.5384547,36.87805645,-111.53727,36.87927971,-111.5387653,36.87894292,19, ,163,COR013.000L,-7.819,-7.695,COR
164,MIDDLE,154.8608901,CL,13.3,R,COR13.3R,13.2,13.4,-111.5404188,36.87916226,-111.5420722,36.87882704,-111.5402734,36.87863357,-111.5419069,36.87831929,19, ,164,COR013.300R,-7.633,-7.509,COR
165,MIDDLE,243.7074578,SB,13.15,L,COR13.15L,13.1,13.3,-111.5384547,36.87805645,-111.540733,36.87789762,-111.5387653,36.87894292,-111.5409222,36.87851598,19, ,165,COR013.150L,-7.695,-7.571,COR
166,MIDDLE,142.9810467,CB,12,L,COR12L,12,12.1,-111.5269069,36.8776788,-111.5288798,36.87831728,-111.5265307,36.87836928,-111.5277833,36.87884126,19, ,166,COR012.000L,-8.379,-8.316,COR
167,MIDDLE,154.86089,CL,13.45,R,COR13.45R,13.4,13.5,-111.5420722,36.87882704,-111.5437107,36.87840041,-111.5419069,36.87831929,-111.5434809,36.87794713,19, ,167,COR013.450R,-7.509,-7.446,COR
168,MIDDLE,159.9676817,TA,10.9,L,COR10.9L,10.8,11,-111.5145691,36.87837635,-111.5158867,36.87750327,-111.5149649,36.87867864,-111.5161833,36.87793231,19, ,168,COR010.900L,-9.124,-9,COR
169,MIDDLE,145.6024172,SB,11.85,R,COR11.85R,11.8,11.9,-111.5243781,36.87813717,-111.5258578,36.87867533,-111.5245917,36.87771322,-111.526106,36.87821994,19, ,169,COR011.850R,-8.503,-8.441,COR
170,MIDDLE,162.574103,TA,13.35,L,COR13.35L,13.3,13.4,-111.540733,36.87789762,-111.5424979,36.87767747,-111.5409222,36.87851598,-111.5426711,36.87815726,19, ,170,COR013.350L,-7.571,-7.509,COR
171,MIDDLE,206.9362274,CL,11.1,R,COR11.1R,11,11.2,-111.5167721,36.87837328,-111.5189117,36.87772296,-111.5165061,36.87782966,-111.5185862,36.87710571,19, ,171,COR011.100R,-9,-8.876,COR
172,MIDDLE,159.5919728,TA,11.9,L,COR11.9L,11.8,12,-111.5253832,36.87716966,-111.5269069,36.8776788,-111.5250364,36.87785785,-111.5265307,36.87836928,19, ,172,COR011.900L,-8.503,-8.379,COR
173,MIDDLE,148.5989527,TA,13.6,R,COR13.6R,13.5,13.7,-111.5437107,36.87840041,-111.545049,36.87771486,-111.5434809,36.87794713,-111.544868,36.87744313,19, ,173,COR013.600R,-7.446,-7.322,COR
174,MIDDLE,145.6024171,SB,11.7,R,COR11.7R,11.6,11.8,-111.5228447,36.87769635,-111.5243781,36.87813717,-111.5230557,36.87723231,-111.5245917,36.87771322,19, ,174,COR011.700R,-8.627,-8.503,COR
175,MIDDLE,163.0633718,TA,13.55,L,COR13.55L,13.4,13.6,-111.5424979,36.87767747,-111.5441865,36.87728387,-111.5426711,36.87815726,-111.5443778,36.87764439,19, ,175,COR013.550L,-7.509,-7.384,COR
176,MIDDLE,159.9676818,TA,11,L,COR11L,11,11.1,-111.5158867,36.87750327,-111.5171092,36.87683564,-111.5161833,36.87793231,-111.5175358,36.87748279,19, ,176,COR011.000L,-9,-8.938,COR
177,MIDDLE,159.9676817,TA,11.75,L,COR11.75L,11.7,11.8,-111.5237163,36.87686896,-111.5253832,36.87716966,-111.5234927,36.87736057,-111.5250364,36.87785785,19, ,177,COR011.750L,-8.565,-8.503,COR
178,MIDDLE,132.2434138,CB,11.3,R,COR11.3R,11.2,11.3,-111.5189117,36.87772296,-111.5201044,36.87711897,-111.5185862,36.87710571,-111.5200028,36.87672505,19, ,178,COR011.300R,-8.876,-8.814,COR
179,MIDDLE,132.2434138,CB,11.55,R,COR11.55R,11.5,11.6,-111.5215423,36.87724033,-111.5228447,36.87769635,-111.5216782,36.87685917,-111.5230557,36.87723231,19, ,179,COR011.550R,-8.689,-8.627,COR
180,MIDDLE,148.5989527,TA,13.7,R,COR13.7R,13.7,13.8,-111.545049,36.87771486,-111.5464368,36.87702568,-111.544868,36.87744313,-111.5461941,36.87676486,19, ,180,COR013.700R,-7.322,-7.26,COR
181,MIDDLE,162.0848341,TA,13.7,L,COR13.7L,13.6,13.8,-111.5441865,36.87728387,-111.5457902,36.87666676,-111.5443778,36.87764439,-111.5459863,36.87688918,19, ,181,COR013.700L,-7.384,-7.26,COR
182,MIDDLE,159.9676817,TA,11.15,L,COR11.15L,11.1,11.2,-111.5171092,36.87683564,-111.5186824,36.87632029,-111.5175358,36.87748279,-111.518982,36.87697099,19, ,182,COR011.150L,-8.938,-8.876,COR
183,MIDDLE,159.9676817,TA,11.6,L,COR11.6L,11.5,11.7,-111.5220479,36.87644866,-111.5237163,36.87686896,-111.5218847,36.87690667,-111.5234927,36.87736057,19, ,183,COR011.600L,-8.689,-8.565,COR
184,MIDDLE,132.2434138,CB,11.4,R,COR11.4R,11.3,11.5,-111.5201044,36.87711897,-111.5215423,36.87724033,-111.5200028,36.87672505,-111.5216782,36.87685917,19, ,184,COR011.400R,-8.814,-8.689,COR
185,MIDDLE,160.0687405,TA,11.3,L,COR11.3L,11.2,11.4,-111.5186824,36.87632029,-111.5203633,36.87624029,-111.518982,36.87697099,-111.5203495,36.87667464,19, ,185,COR011.300L,-8.876,-8.751,COR
186,MIDDLE,148.5989526,TA,13.85,R,COR13.85R,13.8,13.9,-111.5464368,36.87702568,-111.5478219,36.87637265,-111.5461941,36.87676486,-111.5474724,36.87599709,19, ,186,COR013.850R,-7.26,-7.198,COR
187,MIDDLE,159.3218796,TA,11.45,L,COR11.45L,11.4,11.5,-111.5203633,36.87624029,-111.5220479,36.87644866,-111.5203495,36.87667464,-111.5218847,36.87690667,19, ,187,COR011.450L,-8.751,-8.689,COR
188,MIDDLE,152.6290682,SB,13.85,L,COR13.85L,13.8,13.9,-111.5457902,36.87666676,-111.5468673,36.87572616,-111.5459863,36.87688918,-111.547246,36.87613308,19, ,188,COR013.850L,-7.26,-7.198,COR
189,MIDDLE,139.4728008,CL,14,R,COR14R,13.9,14.1,-111.5478219,36.87637265,-111.5489319,36.87556506,-111.5474724,36.87599709,-111.5486363,36.87526485,19, ,189,COR014.000R,-7.198,-7.074,COR
190,MIDDLE,194.572,SB,14,L,COR14L,13.9,14,-111.5468673,36.87572616,-111.548498,36.874861,-111.547246,36.87613308,-111.548798,36.875164,17,G9,190,COR014.000L,-7.198,-7.136,COR
191,MIDDLE,158.7213679,SB,15.5,R,COR15.5R,15.4,15.5,-111.5624431,36.87527653,-111.5639868,36.87568176,-111.5625006,36.87491263,-111.5638905,36.87494743,19, ,191,COR015.500R,-6.266,-6.204,COR
192,MIDDLE,158.721368,SB,15.6,R,COR15.6R,15.5,15.6,-111.5639868,36.87568176,-111.5656287,36.87522041,-111.5638905,36.87494743,-111.5650668,36.87461834,19, ,192,COR015.600R,-6.204,-6.142,COR
193,MIDDLE,139.4728008,CL,14.15,R,COR14.15R,14.1,14.2,-111.5489319,36.87556506,-111.5502212,36.87487972,-111.5486363,36.87526485,-111.5498426,36.87449649,19, ,193,COR014.150R,-7.074,-7.012,COR
194,MIDDLE,158.7213679,SB,15.2,R,COR15.2R,15.1,15.3,-111.5590542,36.87515711,-111.5607716,36.87522955,-111.5592992,36.87442411,-111.5608705,36.8747257,19, ,194,COR015.200R,-6.452,-6.328,COR
195,MIDDLE,158.0255485,SB,15.35,R,COR15.35R,15.3,15.4,-111.5607716,36.87522955,-111.5624431,36.87527653,-111.5608705,36.8747257,-111.5625006,36.87491263,19, ,195,COR015.350R,-6.328,-6.266,COR
196,MIDDLE,159.4171874,SB,15.7,R,COR15.7R,15.6,15.8,-111.5656287,36.87522041,-111.5666235,36.87417314,-111.5650668,36.87461834,-111.5659553,36.87388343,19, ,196,COR015.700R,-6.142,-6.017,COR
197,MIDDLE,263.714,SB,14.25,L,COR14.25L,13.9,14,-111.548498,36.874861,-111.5481,36.87506676,-111.548798,36.875164,-111.5484264,36.87539824,19, ,197,COR014.250L,-7.198,-7.136,COR
198,MIDDLE,185.8448637,TA,15.05,R,COR15.05R,15,15.1,-111.5574401,36.87449966,-111.5590542,36.87515711,-111.5576628,36.87400226,-111.5592992,36.87442411,19, ,198,COR015.050R,-6.514,-6.452,COR
199,MIDDLE,164.6724778,CL,15.45,L,COR15.45L,15.4,15.5,-111.562324,36.87442681,-111.5638632,36.87397126,-111.5622511,36.87488714,-111.5639901,36.87493899,19, ,199,COR015.450L,-6.266,-6.204,COR
200,MIDDLE,164.4545524,SB,15.65,L,COR15.65L,15.5,15.7,-111.5638632,36.87397126,-111.5649761,36.87361701,-111.5639901,36.87493899,-111.5657415,36.87415107,19, ,200,COR015.650L,-6.204,-6.079,COR
201,MIDDLE,139.4728008,CL,14.3,R,COR14.3R,14.2,14.3,-111.5502212,36.87487972,-111.5514114,36.87419057,-111.5498426,36.87449649,-111.5511027,36.87373815,19, ,201,COR014.300R,-7.012,-6.949,COR
202,MIDDLE,164.299557,CL,15.3,L,COR15.3L,15.2,15.4,-111.5605126,36.87425918,-111.562324,36.87442681,-111.5603796,36.87465715,-111.5622511,36.87488714,19, ,202,COR015.300L,-6.39,-6.266,COR
203,MIDDLE,164.7243081,CL,15.15,L,COR15.15L,15.1,15.2,-111.558752,36.87388062,-111.5605126,36.87425918,-111.558579,36.87426698,-111.5603796,36.87465715,19, ,203,COR015.150L,-6.452,-6.39,COR
204,MIDDLE,148.8660492,SB,14.9,R,COR14.9R,14.8,15,-111.5559238,36.87396993,-111.5574401,36.87449966,-111.5560814,36.8735578,-111.5576628,36.87400226,19, ,204,COR014.900R,-6.639,-6.514,COR
205,MIDDLE,164.2995571,CL,14.95,L,COR14.95L,14.9,15.1,-111.5570369,36.87336668,-111.558752,36.87388062,-111.5568566,36.87376935,-111.558579,36.87426698,19, ,205,COR014.950L,-6.577,-6.452,COR
206,MIDDLE,139.4728008,CL,14.4,R,COR14.4R,14.3,14.5,-111.5514114,36.87419057,-111.5528848,36.87384738,-111.5511027,36.87373815,-111.5526403,36.87316645,19, ,206,COR014.400R,-6.949,-6.825,COR
207,MIDDLE,173.3361769,TA,15.85,R,COR15.85R,15.8,15.9,-111.5666235,36.87417314,-111.5671348,36.87272809,-111.5659553,36.87388343,-111.5664479,36.87266973,19, ,207,COR015.850R,-6.017,-5.955,COR
208,MIDDLE,164.1252328,SB,15.85,L,COR15.85L,15.7,15.9,-111.5649761,36.87361701,-111.5656588,36.8723054,-111.5657415,36.87415107,-111.5664866,36.87237572,19, ,208,COR015.850L,-6.079,-5.955,COR
209,MIDDLE,148.8660492,SB,14.75,R,COR14.75R,14.7,14.8,-111.5544412,36.87350441,-111.5559238,36.87396993,-111.5545323,36.87310641,-111.5560814,36.8735578,19, ,209,COR014.750R,-6.701,-6.639,COR
210,MIDDLE,148.8660493,SB,14.55,R,COR14.55R,14.5,14.7,-111.5528848,36.87384738,-111.5544412,36.87350441,-111.5526403,36.87316645,-111.5545323,36.87310641,19, ,210,COR014.550R,-6.825,-6.701,COR
211,MIDDLE,144.4874296,SB,14.35,L,COR14.35L,14.3,14.4,-111.5504566,36.87314044,-111.5512212,36.87284521,-111.5509815,36.87379152,-111.5516314,36.87351068,19, ,211,COR014.350L,-6.949,-6.887,COR
212,MIDDLE,163.5018852,CL,14.8,L,COR14.8L,14.7,14.9,-111.5556184,36.87257694,-111.5570369,36.87336668,-111.5553286,36.87330389,-111.5568566,36.87376935,19, ,212,COR014.800L,-6.701,-6.577,COR
213,MIDDLE,144.4874296,SB,14.4,L,COR14.4L,14.4,14.5,-111.5512212,36.87284521,-111.5523705,36.87240691,-111.5516314,36.87351068,-111.5526431,36.87316579,19, ,213,COR014.400L,-6.887,-6.825,COR
214,MIDDLE,164.299557,CL,14.7,L,COR14.7L,14.6,14.7,-111.5539091,36.87221097,-111.5556184,36.87257694,-111.5538348,36.87302209,-111.5553286,36.87330389,19, ,214,COR014.700L,-6.763,-6.701,COR
215,MIDDLE,144.4874296,SB,14.55,L,COR14.55L,14.5,14.6,-111.5523705,36.87240691,-111.5539091,36.87221097,-111.5526431,36.87316579,-111.5538348,36.87302209,19, ,215,COR014.550L,-6.825,-6.763,COR
216,MIDDLE,173.3361769,TA,16,R,COR16R,15.9,16,-111.5671348,36.87272809,-111.5675439,36.87135356,-111.5664479,36.87266973,-111.5665242,36.87139019,19, ,216,COR016.000R,-5.955,-5.893,COR
217,MIDDLE,164.4545524,SB,16.05,L,COR16.05L,15.9,16.1,-111.5656588,36.8723054,-111.5655774,36.87084492,-111.5664866,36.87237572,-111.5664707,36.87078113,19, ,217,COR016.050L,-5.955,-5.831,COR
218,MIDDLE,162.2046156,TA,16.1,R,COR16.1R,16,16.2,-111.5675439,36.87135356,-111.5672065,36.87008862,-111.5665242,36.87139019,-111.5663702,36.87022901,19, ,218,COR016.100R,-5.893,-5.769,COR
219,MIDDLE,164.4545524,SB,16.25,L,COR16.25L,16.1,16.3,-111.5655774,36.87084492,-111.5649982,36.86944376,-111.5664707,36.87078113,-111.5657076,36.8691259,19, ,219,COR016.250L,-5.831,-5.707,COR
220,MIDDLE,162.2046156,TA,16.25,R,COR16.25R,16.2,16.3,-111.5672065,36.87008862,-111.5665539,36.86875036,-111.5663702,36.87022901,-111.5657096,36.86912869,17,G10,220,COR016.250R,-5.769,-5.707,COR
221,MIDDLE,164.4545523,SB,16.4,L,COR16.4L,16.3,16.5,-111.5649982,36.86944376,-111.564067,36.86817688,-111.5657076,36.8691259,-111.564524,36.86783362,19, ,221,COR016.400L,-5.707,-5.582,COR
222,MIDDLE,162.2046156,CL,16.4,R,COR16.4R,16.3,16.5,-111.5665539,36.86875036,-111.5654279,36.86763032,-111.5657096,36.86912869,-111.5648193,36.86808745,19, ,222,COR016.400R,-5.707,-5.582,COR
223,MIDDLE,164.4545523,SB,16.55,L,COR16.55L,16.5,16.7,-111.564067,36.86817688,-111.5628072,36.86709926,-111.564524,36.86783362,-111.5633422,36.86675081,19, ,223,COR016.550L,-5.582,-5.458,COR
224,MIDDLE,162.2046157,TA,16.55,R,COR16.55R,16.5,16.6,-111.5654279,36.86763032,-111.5640393,36.86671912,-111.5648193,36.86808745,-111.5635994,36.8670057,19, ,224,COR016.550R,-5.582,-5.52,COR
225,MIDDLE,164.7838719,SB,16.75,L,COR16.75L,16.7,16.8,-111.5628072,36.86709926,-111.5616468,36.86596489,-111.5633422,36.86675081,-111.5622584,36.86561089,19, ,225,COR016.750L,-5.458,-5.396,COR
226,MIDDLE,175.7265799,CB,16.7,R,COR16.7R,16.6,16.8,-111.5640393,36.86671912,-111.5628877,36.86545204,-111.5635994,36.8670057,-111.5623796,36.86574613,19, ,226,COR016.700R,-5.52,-5.396,COR
227,LOWER,164.7956179,SB,25.2,R,COR25.2R,25.1,25.3,-111.5840744,36.86594584,-111.5858198,36.86589499,-111.584026,36.86525991,-111.5856639,36.86515518,19, ,227,COR025.200R,-0.239,-0.114,COR
228,MIDDLE,154.4338007,TA,16.9,L,COR16.9L,16.8,17,-111.5616468,36.86596489,-111.5606697,36.86483886,-111.5622584,36.86561089,-111.5613597,36.86450628,19, ,228,COR016.900L,-5.396,-5.272,COR
229,LOWER,165.0640116,SB,25.05,R,COR25.05R,25,25.1,-111.5822999,36.86586933,-111.5840744,36.86594584,-111.582455,36.86520954,-111.584026,36.86525991,19, ,229,COR025.050R,-0.301,-0.239,COR
230,LOWER,164.795618,SB,24.9,R,COR24.9R,24.9,25,-111.5807165,36.86564367,-111.5822999,36.86586933,-111.5810317,36.86493409,-111.582455,36.86520954,19, ,230,COR024.900R,-0.363,-0.301,COR
231,LOWER,164.795618,SB,25.35,R,COR25.35R,25.3,25.4,-111.5858198,36.86589499,-111.5875002,36.86536537,-111.5856639,36.86515518,-111.5874143,36.86492328,19, ,231,COR025.350R,-0.114,-0.052,COR
232,MIDDLE,175.72658,CB,16.85,R,COR16.85R,16.8,17,-111.5628877,36.86545204,-111.5618572,36.86411301,-111.5623796,36.86574613,-111.5612755,36.86439341,19, ,232,COR016.850R,-5.396,-5.272,COR
233,LOWER,164.7956179,SB,24.8,R,COR24.8R,24.7,24.9,-111.5790348,36.86511887,-111.5807165,36.86564367,-111.5797379,36.86438207,-111.5810317,36.86493409,19, ,233,COR024.800R,-0.487,-0.363,COR
234,LOWER,165.4354712,SB,25.5,R,COR25.5R,25.4,25.6,-111.5875002,36.86536537,-111.5892543,36.86523082,-111.5874143,36.86492328,-111.5888555,36.86466792,19, ,234,COR025.500R,-0.052,0.072,COR
235,LOWER,144.3430851,SB,25.1,L,COR25.1L,25,25.2,-111.5828629,36.8645887,-111.5844751,36.86455125,-111.5828254,36.86523002,-111.5845236,36.86523723,19, ,235,COR025.100L,-0.301,-0.176,COR
236,LOWER,145.1226435,SB,25.25,L,COR25.25L,25.2,25.3,-111.5844751,36.86455125,-111.5860072,36.86433867,-111.5845236,36.86523723,-111.5861648,36.86508705,19, ,236,COR025.250L,-0.176,-0.114,COR
237,LOWER,144.7150001,SB,24.95,L,COR24.95L,24.9,25,-111.5813046,36.86431236,-111.5828629,36.8645887,-111.5810288,36.86493325,-111.5828254,36.86523002,19, ,237,COR024.950L,-0.363,-0.301,COR
238,LOWER,164.795618,SB,25.65,R,COR25.65R,25.6,25.7,-111.5892543,36.86523082,-111.5910285,36.86483814,-111.5888555,36.86466792,-111.5901794,36.86404879,19, ,238,COR025.650R,0.072,0.134,COR
239,LOWER,164.1217757,SB,24.7,R,COR24.7R,24.6,24.7,-111.577793,36.86407559,-111.5790348,36.86511887,-111.5787267,36.86354143,-111.5797379,36.86438207,19, ,239,COR024.700R,-0.549,-0.487,COR
240,LOWER,144.1742723,SB,25.4,L,COR25.4L,25.3,25.5,-111.5860072,36.86433867,-111.5875545,36.86430734,-111.5861648,36.86508705,-111.587668,36.86489142,19, ,240,COR025.400L,-0.114,0.01,COR
